date,location_name,daily_deaths,daily_deaths_unscaled,daily_infections
2020-07-29,Bangladesh,276.09,35.0,3009.0
2020-07-30,Bangladesh,378.64,48.0,2695.0
2020-07-31,Bangladesh,220.87,28.0,2772.0
2020-08-01,Bangladesh,165.65,21.0,2199.0
2020-08-02,Bangladesh,173.54,22.0,886.0
2020-08-03,Bangladesh,236.65,30.0,1356.0
2020-08-04,Bangladesh,394.41,50.0,1918.0
2020-08-05,Bangladesh,260.31,33.0,2654.0
2020-08-06,Bangladesh,307.64,39.0,2977.0
2020-08-07,Bangladesh,212.98,27.0,2851.0
2020-08-08,Bangladesh,252.43,32.0,2611.0
2020-08-09,Bangladesh,268.2,34.0,2487.0
2020-08-10,Bangladesh,307.64,39.0,2907.0
2020-08-11,Bangladesh,260.31,33.0,2996.0
2020-08-12,Bangladesh,331.31,42.0,2995.0
2020-08-13,Bangladesh,347.08,44.0,2617.0
2020-08-14,Bangladesh,268.2,34.0,2766.0
2020-08-15,Bangladesh,268.2,34.0,2644.0
2020-08-16,Bangladesh,252.43,32.0,2024.0
2020-08-17,Bangladesh,291.87,37.0,2595.0
2020-08-18,Bangladesh,362.86,46.0,3200.0
2020-08-19,Bangladesh,323.42,41.0,2747.0
2020-08-20,Bangladesh,323.42,41.0,2868.0
2020-08-21,Bangladesh,307.64,39.0,2401.0
2020-08-22,Bangladesh,362.86,46.0,2265.0
2020-08-23,Bangladesh,268.2,34.0,1973.0
2020-08-24,Bangladesh,331.31,42.0,2485.0
2020-08-25,Bangladesh,354.97,45.0,2545.0
2020-08-26,Bangladesh,425.97,54.0,2519.0
2020-08-27,Bangladesh,354.97,45.0,2436.0
2020-08-28,Bangladesh,370.75,47.0,2211.0
2020-08-29,Bangladesh,252.43,32.0,2131.0
2020-08-30,Bangladesh,331.31,42.0,1897.0
2020-08-31,Bangladesh,260.31,33.0,2174.0
2020-09-01,Bangladesh,276.09,35.0,1950.0
2020-09-02,Bangladesh,276.09,35.0,2582.0
2020-09-03,Bangladesh,252.43,32.0,2158.0
2020-09-04,Bangladesh,228.76,29.0,1929.0
2020-09-05,Bangladesh,276.09,35.0,1950.0
2020-09-06,Bangladesh,252.43,32.0,1592.0
2020-09-07,Bangladesh,291.87,37.0,2202.0
2020-09-08,Bangladesh,283.98,36.0,1892.0
2020-09-09,Bangladesh,323.42,41.0,1827.0
2020-09-10,Bangladesh,323.42,41.0,1892.0
2020-09-11,Bangladesh,268.2,34.0,1792.0
2020-09-12,Bangladesh,268.2,34.0,1282.0
2020-09-13,Bangladesh,244.54,31.0,1476.0
2020-09-14,Bangladesh,205.1,26.0,1812.0
2020-09-15,Bangladesh,339.2,43.0,1724.0
2020-09-16,Bangladesh,165.65,21.0,1615.0
2020-09-17,Bangladesh,283.98,36.0,1593.0
2020-09-18,Bangladesh,173.54,22.0,1541.0
2020-09-19,Bangladesh,252.43,32.0,1567.0
2020-09-20,Bangladesh,205.1,26.0,1546.0
2020-09-21,Bangladesh,315.53,40.0,1703.0
2020-09-22,Bangladesh,220.87,28.0,1557.0
2020-09-23,Bangladesh,291.87,37.0,1666.0
2020-09-24,Bangladesh,220.87,28.0,1540.0
2020-09-25,Bangladesh,165.65,21.0,1383.0
2020-09-26,Bangladesh,283.98,36.0,1106.0
2020-09-27,Bangladesh,252.43,32.0,1275.0
2020-09-28,Bangladesh,252.43,32.0,1407.0
2020-09-29,Bangladesh,205.1,26.0,1488.0
2020-09-30,Bangladesh,252.43,32.0,1436.0
2020-10-01,Bangladesh,165.65,21.0,1508.0
2020-10-02,Bangladesh,260.31,33.0,1396.0
2020-10-03,Bangladesh,157.77,20.0,1182.0
2020-10-04,Bangladesh,181.43,23.0,1125.0
2020-10-05,Bangladesh,212.98,27.0,1442.0
2020-10-06,Bangladesh,236.65,30.0,1499.0
2020-10-07,Bangladesh,276.09,35.0,1520.0
2020-10-08,Bangladesh,157.77,20.0,1441.0
2020-10-09,Bangladesh,134.1,17.0,1278.0
2020-10-10,Bangladesh,181.43,23.0,1203.0
2020-10-11,Bangladesh,189.32,24.0,1193.0
2020-10-12,Bangladesh,244.54,31.0,1472.0
2020-10-13,Bangladesh,173.54,22.0,1537.0
2020-10-14,Bangladesh,126.21,16.0,1684.0
2020-10-15,Bangladesh,118.32,15.0,1600.0
2020-10-16,Bangladesh,118.32,15.0,1527.0
2020-10-17,Bangladesh,181.43,23.0,1209.0
2020-10-18,Bangladesh,110.44,14.0,1274.0
2020-10-19,Bangladesh,165.65,21.0,1637.0
2020-10-20,Bangladesh,141.99,18.0,1380.0
2020-10-21,Bangladesh,189.32,24.0,1545.0
2020-10-22,Bangladesh,189.32,24.0,1696.0
2020-10-23,Bangladesh,110.44,14.0,1586.0
2020-10-24,Bangladesh,149.88,19.0,1094.0
2020-10-25,Bangladesh,181.43,23.0,1308.0
2020-10-26,Bangladesh,118.32,15.0,1436.0
2020-10-27,Bangladesh,157.77,20.0,1335.0
2020-10-28,Bangladesh,181.43,23.0,1493.0
2020-10-29,Bangladesh,197.21,25.0,1681.0
2020-10-30,Bangladesh,149.88,19.0,1604.0
2020-10-31,Bangladesh,141.99,18.0,1320.0
2020-11-01,Bangladesh,141.99,18.0,1568.0
2020-11-02,Bangladesh,197.21,25.0,1736.0
2020-11-03,Bangladesh,134.1,17.0,1659.0
2020-11-04,Bangladesh,165.65,21.0,1517.0
2020-11-05,Bangladesh,134.1,17.0,1842.0
2020-11-06,Bangladesh,118.32,15.0,1469.0
2020-11-07,Bangladesh,102.55,13.0,1289.0
2020-11-08,Bangladesh,141.99,18.0,1474.0
2020-11-09,Bangladesh,197.21,25.0,1683.0
2020-11-10,Bangladesh,126.21,16.0,1699.0
2020-11-11,Bangladesh,149.88,19.0,1733.0
2020-11-12,Bangladesh,102.55,13.0,1845.0
2020-11-13,Bangladesh,149.88,19.0,1767.0
2020-11-14,Bangladesh,110.44,14.0,1531.0
2020-11-15,Bangladesh,165.65,21.0,1837.0
2020-11-16,Bangladesh,165.65,21.0,2139.0
2020-11-17,Bangladesh,307.64,39.0,2212.0
2020-11-18,Bangladesh,165.65,21.0,2111.0
2020-11-19,Bangladesh,236.65,30.0,2364.0
2020-11-20,Bangladesh,134.1,17.0,2275.0
2020-11-21,Bangladesh,220.87,28.0,1847.0
2020-11-22,Bangladesh,299.75,38.0,2060.0
2020-11-23,Bangladesh,220.87,28.0,2419.0
2020-11-24,Bangladesh,252.43,32.0,2230.0
2020-11-25,Bangladesh,307.64,39.0,2156.0
2020-11-26,Bangladesh,291.87,37.0,2292.0
2020-11-27,Bangladesh,157.77,20.0,2273.0
2020-11-28,Bangladesh,283.98,36.0,1908.0
2020-11-29,Bangladesh,228.76,29.0,1788.0
2020-11-30,Bangladesh,276.09,35.0,2525.0
2020-12-01,Bangladesh,244.54,31.0,2293.0
2020-12-02,Bangladesh,299.75,38.0,2198.0
2020-12-03,Bangladesh,276.09,35.0,2316.0
2020-12-04,Bangladesh,189.32,24.0,2252.0
2020-12-05,Bangladesh,276.09,35.0,1798.0
2020-12-06,Bangladesh,244.54,31.0,1756.0
2020-12-07,Bangladesh,283.98,36.0,2198.0
2020-12-08,Bangladesh,252.43,32.0,2202.0
2020-12-09,Bangladesh,189.32,24.0,2159.0
2020-12-10,Bangladesh,291.87,37.0,1861.0
2020-12-11,Bangladesh,149.88,19.0,1884.0
2020-12-12,Bangladesh,268.2,34.0,1329.0
2020-12-13,Bangladesh,252.43,32.0,1355.0
2020-12-14,Bangladesh,291.87,37.0,1799.0
2020-12-15,Bangladesh,315.53,40.0,1877.0
2020-12-16,Bangladesh,212.98,27.0,1632.0
2020-12-17,Bangladesh,283.98,36.0,1134.0
2020-12-18,Bangladesh,197.21,25.0,1318.0
2020-12-19,Bangladesh,197.21,25.0,1267.0
2020-12-20,Bangladesh,299.75,38.0,1153.0
2020-12-21,Bangladesh,252.43,32.0,1470.0
2020-12-22,Bangladesh,134.1,17.0,1318.0
2020-12-23,Bangladesh,236.65,30.0,1367.0
2020-12-24,Bangladesh,149.88,19.0,1234.0
2020-12-25,Bangladesh,157.77,20.0,1163.0
2020-12-26,Bangladesh,236.65,30.0,834.0
2020-12-27,Bangladesh,189.32,24.0,1049.0
2020-12-28,Bangladesh,212.98,27.0,932.0
2020-12-29,Bangladesh,236.65,30.0,1181.0
2020-12-30,Bangladesh,173.54,22.0,1235.0
2020-12-31,Bangladesh,220.87,28.0,1014.0
2021-01-01,Bangladesh,134.1,17.0,990.0
2021-01-02,Bangladesh,181.43,23.0,684.0
2021-01-03,Bangladesh,212.98,27.0,835.0
2021-01-04,Bangladesh,189.32,24.0,910.0
2021-01-05,Bangladesh,157.77,20.0,991.0
2021-01-06,Bangladesh,134.1,17.0,978.0
2021-01-07,Bangladesh,244.54,31.0,1007.0
2021-01-08,Bangladesh,126.21,16.0,785.0
2021-01-09,Bangladesh,173.54,22.0,692.0
2021-01-10,Bangladesh,197.21,25.0,1071.0
2021-01-11,Bangladesh,173.54,22.0,849.0
2021-01-12,Bangladesh,126.21,16.0,718.0
2021-01-13,Bangladesh,110.44,14.0,890.0
2021-01-14,Bangladesh,126.21,16.0,813.0
2021-01-15,Bangladesh,102.55,13.0,762.0
2021-01-16,Bangladesh,165.65,21.0,578.0
2021-01-17,Bangladesh,181.43,23.0,569.0
2021-01-18,Bangladesh,126.21,16.0,697.0
2021-01-19,Bangladesh,157.77,20.0,702.0
2021-01-20,Bangladesh,63.11,8.0,656.0
2021-01-21,Bangladesh,126.21,16.0,584.0
2021-01-22,Bangladesh,118.32,15.0,619.0
2021-01-23,Bangladesh,173.54,22.0,436.0
2021-01-24,Bangladesh,157.77,20.0,473.0
2021-01-25,Bangladesh,141.99,18.0,602.0
2021-01-26,Bangladesh,110.44,14.0,515.0
2021-01-27,Bangladesh,134.1,17.0,528.0
2021-01-28,Bangladesh,118.32,15.0,509.0
2021-01-29,Bangladesh,55.22,7.0,454.0
2021-01-30,Bangladesh,134.1,17.0,363.0
2021-01-31,Bangladesh,126.21,16.0,369.0
2021-02-01,Bangladesh,78.88,10.0,443.0
2021-02-02,Bangladesh,94.66,12.0,525.0
2021-02-03,Bangladesh,102.55,13.0,438.0
2021-02-04,Bangladesh,102.55,13.0,485.0
2021-02-05,Bangladesh,55.22,7.0,435.0
2021-02-06,Bangladesh,63.11,8.0,305.0
2021-02-07,Bangladesh,118.32,15.0,292.0
2021-02-08,Bangladesh,126.21,16.0,316.0
2021-02-09,Bangladesh,63.11,8.0,387.0
2021-02-10,Bangladesh,78.88,10.0,388.0
2021-02-11,Bangladesh,70.99,9.0,378.0
2021-02-12,Bangladesh,39.44,5.0,444.0
2021-02-13,Bangladesh,102.55,13.0,291.0
2021-02-14,Bangladesh,63.11,8.0,326.0
2021-02-15,Bangladesh,86.77,11.0,446.0
2021-02-16,Bangladesh,102.55,13.0,396.0
2021-02-17,Bangladesh,126.21,16.0,443.0
2021-02-18,Bangladesh,118.32,15.0,391.0
2021-02-19,Bangladesh,63.11,8.0,406.0
2021-02-20,Bangladesh,39.44,5.0,350.0
2021-02-21,Bangladesh,55.22,7.0,327.0
2021-02-22,Bangladesh,55.22,7.0,366.0
2021-02-23,Bangladesh,141.99,18.0,399.0
2021-02-24,Bangladesh,39.44,5.0,428.0
2021-02-25,Bangladesh,39.44,5.0,410.0
2021-02-26,Bangladesh,86.77,11.0,470.0
2021-02-27,Bangladesh,39.44,5.0,407.0
2021-02-28,Bangladesh,63.11,8.0,385.0
2021-03-01,Bangladesh,63.11,8.0,585.0
2021-03-02,Bangladesh,55.22,7.0,515.0
2021-03-03,Bangladesh,39.44,5.0,614.0
2021-03-04,Bangladesh,55.22,7.0,619.0
2021-03-05,Bangladesh,47.33,6.0,635.0
2021-03-06,Bangladesh,78.88,10.0,540.0
2021-03-07,Bangladesh,86.77,11.0,606.0
2021-03-08,Bangladesh,110.44,14.0,845.0
2021-03-09,Bangladesh,102.55,13.0,912.0
2021-03-10,Bangladesh,55.22,7.0,1018.0
2021-03-11,Bangladesh,47.33,6.0,1051.0
2021-03-12,Bangladesh,102.55,13.0,1066.0
2021-03-13,Bangladesh,94.66,12.0,1014.0
2021-03-14,Bangladesh,141.99,18.0,1159.0
2021-03-15,Bangladesh,205.1,26.0,1773.0
2021-03-16,Bangladesh,205.1,26.0,1719.0
2021-03-17,Bangladesh,86.77,11.0,1865.0
2021-03-18,Bangladesh,126.21,16.0,2187.0
2021-03-19,Bangladesh,141.99,18.0,1899.0
2021-03-20,Bangladesh,205.1,26.0,1868.0
2021-03-21,Bangladesh,173.54,22.0,2172.0
2021-03-22,Bangladesh,236.65,30.0,2809.0
2021-03-23,Bangladesh,141.99,18.0,3554.0
2021-03-24,Bangladesh,197.21,25.0,3567.0
2021-03-25,Bangladesh,268.2,34.0,3587.0
2021-03-26,Bangladesh,260.31,33.0,3737.0
2021-03-27,Bangladesh,307.64,39.0,3674.0
2021-03-28,Bangladesh,276.09,35.0,3908.0
2021-03-29,Bangladesh,354.97,45.0,5181.0
2021-03-30,Bangladesh,354.97,45.0,5042.0
2021-03-31,Bangladesh,410.19,52.0,5358.0
2021-04-01,Bangladesh,465.41,59.0,6469.0
2021-04-02,Bangladesh,394.41,50.0,6830.0
2021-04-03,Bangladesh,457.52,58.0,5683.0
2021-04-04,Bangladesh,418.08,53.0,7087.0
2021-04-05,Bangladesh,410.19,52.0,7075.0
2021-04-06,Bangladesh,520.63,66.0,7213.0
2021-04-07,Bangladesh,496.96,63.0,7626.0
2021-04-08,Bangladesh,583.73,74.0,6854.0
2021-04-09,Bangladesh,496.96,63.0,7462.0
2021-04-10,Bangladesh,607.4,77.0,5343.0
2021-04-11,Bangladesh,615.29,78.0,5819.0
2021-04-12,Bangladesh,654.73,83.0,7201.0
2021-04-13,Bangladesh,544.29,69.0,6028.0
2021-04-14,Bangladesh,757.28,96.0,5185.0
2021-04-15,Bangladesh,741.5,94.0,4192.0
2021-04-16,Bangladesh,796.72,101.0,4417.0
2021-04-17,Bangladesh,796.72,101.0,3473.0
2021-04-18,Bangladesh,804.6,102.0,3698.0
2021-04-19,Bangladesh,883.49,112.0,4271.0
2021-04-20,Bangladesh,717.83,91.0,4559.0
2021-04-21,Bangladesh,749.39,95.0,4280.0
2021-04-22,Bangladesh,773.05,98.0,4014.0
2021-04-23,Bangladesh,694.17,88.0,3629.0
2021-04-24,Bangladesh,654.73,83.0,2697.0
2021-04-25,Bangladesh,796.72,101.0,2922.0
2021-04-26,Bangladesh,765.16,97.0,3306.0
2021-04-27,Bangladesh,615.29,78.0,3031.0
2021-04-28,Bangladesh,607.4,77.0,2955.0
2021-04-29,Bangladesh,694.17,88.0,2341.0
2021-04-30,Bangladesh,449.63,57.0,2177.0
2021-05-01,Bangladesh,473.3,60.0,1452.0
2021-05-02,Bangladesh,544.29,69.0,1359.0
2021-05-03,Bangladesh,512.74,65.0,1739.0
2021-05-04,Bangladesh,481.19,61.0,1914.0
2021-05-05,Bangladesh,394.41,50.0,1742.0
2021-05-06,Bangladesh,323.42,41.0,1822.0
2021-05-07,Bangladesh,291.87,37.0,1682.0
2021-05-08,Bangladesh,354.97,45.0,1285.0
2021-05-09,Bangladesh,441.74,56.0,1386.0
2021-05-10,Bangladesh,299.75,38.0,1514.0
2021-05-11,Bangladesh,260.31,33.0,1230.0
2021-05-12,Bangladesh,315.53,40.0,1140.0
2021-05-13,Bangladesh,244.54,31.0,1290.0
2021-05-14,Bangladesh,205.1,26.0,848.0
2021-05-15,Bangladesh,173.54,22.0,261.0
2021-05-16,Bangladesh,197.21,25.0,363.0
2021-05-17,Bangladesh,252.43,32.0,698.0
2021-05-18,Bangladesh,236.65,30.0,1272.0
2021-05-19,Bangladesh,291.87,37.0,1608.0
2021-05-20,Bangladesh,283.98,36.0,1457.0
2021-05-21,Bangladesh,205.1,26.0,1504.0
2021-05-22,Bangladesh,299.75,38.0,1028.0
2021-05-23,Bangladesh,220.87,28.0,1354.0
2021-05-24,Bangladesh,197.21,25.0,1441.0
2021-05-25,Bangladesh,315.53,40.0,1675.0
2021-05-26,Bangladesh,134.1,17.0,1497.0
2021-05-27,Bangladesh,173.54,22.0,1292.0
2021-05-28,Bangladesh,244.54,31.0,1358.0
2021-05-29,Bangladesh,299.75,38.0,1043.0
2021-05-30,Bangladesh,268.2,34.0,1444.0
2021-05-31,Bangladesh,283.98,36.0,1710.0
2021-06-01,Bangladesh,323.42,41.0,1765.0
2021-06-02,Bangladesh,268.2,34.0,1988.0
2021-06-03,Bangladesh,236.65,30.0,1687.0
2021-06-04,Bangladesh,268.2,34.0,1887.0
2021-06-05,Bangladesh,339.2,43.0,1447.0
2021-06-06,Bangladesh,299.75,38.0,1676.0
2021-06-07,Bangladesh,236.65,30.0,1970.0
2021-06-08,Bangladesh,347.08,44.0,2322.0
2021-06-09,Bangladesh,283.98,36.0,2537.0
2021-06-10,Bangladesh,315.53,40.0,2576.0
2021-06-11,Bangladesh,339.2,43.0,2454.0
2021-06-12,Bangladesh,307.64,39.0,1637.0
2021-06-13,Bangladesh,370.75,47.0,2436.0
2021-06-14,Bangladesh,425.97,54.0,3050.0
2021-06-15,Bangladesh,394.41,50.0,3319.0
2021-06-16,Bangladesh,473.3,60.0,3956.0
2021-06-17,Bangladesh,496.96,63.0,3840.0
2021-06-18,Bangladesh,425.97,54.0,3883.0
2021-06-19,Bangladesh,528.51,67.0,3057.0
2021-06-20,Bangladesh,646.84,82.0,3641.0
2021-06-21,Bangladesh,615.29,78.0,4636.0
2021-06-22,Bangladesh,599.51,76.0,4846.0
2021-06-23,Bangladesh,670.5,85.0,5727.0
2021-06-24,Bangladesh,638.95,81.0,6058.0
2021-06-25,Bangladesh,851.93,108.0,5869.0
2021-06-26,Bangladesh,607.4,77.0,4334.0
2021-06-27,Bangladesh,938.71,119.0,5268.0
2021-06-28,Bangladesh,820.38,104.0,8364.0
2021-06-29,Bangladesh,883.49,112.0,7666.0
2021-06-30,Bangladesh,907.15,115.0,8822.0
2021-07-01,Bangladesh,1128.02,143.0,8301.0
2021-07-02,Bangladesh,1041.25,132.0,8483.0
2021-07-03,Bangladesh,1057.03,134.0,6214.0
2021-07-04,Bangladesh,1206.91,153.0,8661.0
2021-07-05,Bangladesh,1293.68,164.0,9964.0
2021-07-06,Bangladesh,1285.79,163.0,11525.0
2021-07-07,Bangladesh,1585.54,201.0,11162.0
2021-07-08,Bangladesh,1569.77,199.0,11651.0
2021-07-09,Bangladesh,1672.32,212.0,11324.0
2021-07-10,Bangladesh,1459.33,185.0,8772.0
2021-07-11,Bangladesh,1814.31,230.0,11874.0
2021-07-12,Bangladesh,1735.42,220.0,13768.0
2021-07-13,Bangladesh,1601.32,203.0,12198.0
2021-07-14,Bangladesh,1656.54,210.0,12383.0
2021-07-15,Bangladesh,1782.75,226.0,12236.0
2021-07-16,Bangladesh,1475.11,187.0,12148.0
2021-07-17,Bangladesh,1609.21,204.0,8489.0
2021-07-18,Bangladesh,1774.86,225.0,11578.0
2021-07-19,Bangladesh,1822.19,231.0,13321.0
2021-07-20,Bangladesh,1577.66,200.0,11579.0
2021-07-21,Bangladesh,1364.67,173.0,7614.0
2021-07-22,Bangladesh,1475.11,187.0,3697.0
2021-07-23,Bangladesh,1309.45,166.0,6364.0
2021-07-24,Bangladesh,1538.22,195.0,6780.0
